search_id,session_id,searched_at,pickup_location,dropoff_location,pickup_date,dropoff_date,car_category,num_results,partner_id_clicked,price_shown
811070a5-9c57-410b-bed8-46018797c83c,c5020aca-2b5a-4f56-b717-7f274ff533be,2024-12-06 06:02:46,Belo Horizonte,FLORIANÓPOLIS,2025-01-31,2025-02-05,compact,40,,916.15
144eed3e-89a5-4d95-8068-5168397c0967,9f544a81-9a0f-4998-a6f2-1f50eac54edd,2025-01-15 02:27:48,Fortaleza,,2025-02-21,2025-03-07,suv,5,PRT0017,626.14
c7c49eac-35a6-4b94-818d-b3a967562e10,13462b77-051f-4ae6-bdb8-7e006b9b977f,2024-11-23 02:31:15,Rio de Janeiro,,2025-01-30,2025-02-08,compact,22,,1295.27
9d1f6da1-1f8a-4fd9-9efe-ef96c630b131,ba8f0358-196e-4b73-8a15-e45874999097,2025-01-11 05:19:43,Belo Horizonte,Cancún,2025-01-15,2025-01-28,luxury,36,PRT0020,1382.44
95c21194-30a9-49e5-beb5-e80563af4b6a,d000a51f-48a2-4abb-ae82-104f5ac1220e,2025-02-05 08:38:57,Recife,,2025-03-08,2025-03-09,compact,3,PRT0011,542.37
656cfe9b-18e6-4538-b228-07ce1ecb1ee0,1aa3914a-c0b5-4c7a-a421-ac86d5fc0170,2024-10-23 17:38:35,Brasília,Florianópolis,2024-11-21,2024-12-04,,33,PRT0006,883.04
33d8875f-f35c-4c28-99fa-c6bed06ca145,4c625aba-c711-4554-9122-95cc82cbc65d,2024-11-26 20:27:43,FLORIANÓPOLIS,Curitiba,2025-02-09,2025-02-21,pickup,36,PRT0020,1412.5
4f4987b9-de8f-4c2d-a5c5-80eb320f4d16,1b494a2d-90bb-4c97-9688-92ff69fbfcaa,2024-11-21 05:15:12,Curitiba,,2024-12-09,2024-12-14,,40,PRT0005,1192.8
c190ea2f-fc36-46c1-9014-5df8463c40df,aae0b272-dc30-4b0d-824c-d3c8bad91ace,2025-01-03 19:59:16,Fortaleza,Recife,2025-01-20,2025-01-30,economy,30,PRT0013,1390.86
c6b03f09-0dc2-4693-be4c-3d58efb176cc,c13d26a3-d488-4d31-a7b4-8ce30d72438a,2025-03-06 14:47:55,São Paulo,Florianópolis,2025-03-20,2025-04-03,economy,22,PRT0008,1064.52
b4284eaf-d8cf-47bb-abc2-036ed8ed4afe,4ec0e0a8-060f-4636-98e9-c86a235cffd4,2025-02-02 01:17:43,São Paulo,Recife,2025-02-19,2025-02-23,economy,2,,292.55
afebfa1d-ad0b-41a7-8c36-6691cfa84c21,9bb44f76-f2b7-45a8-8961-6da173457a2a,2025-02-04 04:22:32,Rio de Janeiro,São Paulo,2025-03-19,2025-03-31,minivan,21,PRT0013,213.01
80f028f0-8320-4685-ad9d-90bd96bd8221,e17d533c-0fa6-465d-8d90-db0a6ac289d3,2025-01-31 11:50:14,FLORIANÓPOLIS,Florianópolis,2025-02-15,2025-02-19,economy,36,PRT0002,1601.27
6950dd26-7a6e-45f5-91e3-e5a549be0cc2,0d25c3c1-aef9-4796-87c3-f33bc7c521cb,2025-02-02 03:56:44,São Paulo,Bogotá,2025-02-10,2025-02-19,minivan,32,,789.21
561ed4d6-e771-46ba-996b-9628c96b9318,23920b6e-1779-42f7-bc25-0495170239b6,2024-12-01 15:14:32,Rio de Janeiro,Fortaleza,2025-01-19,2025-01-23,economy,3,PRT0005,82.78
32d6cce3-db72-41de-a055-a398f44a9612,d876ac71-5ea9-49d1-8504-4a043c351882,2024-11-05 04:04:07,Curitiba,Santiago,2024-12-21,2025-01-03,economy,10,PRT0003,1489.06
0135cd35-4289-4b37-9a65-97223ba74e12,1ef2f4ab-5523-4250-83cc-de70fbb7acee,2025-03-29 06:06:02,Brasília,,2025-06-01,2025-06-09,suv,22,PRT0007,749.17
2d210372-78d4-49f3-bc9d-e00fca0dadeb,4ff2e9e2-ef48-4613-9061-66fb2bbc3a5e,2024-12-06 23:40:06,São paulo,rio de janeiro,2024-12-19,2025-01-02,minivan,19,PRT0012,312.79
33466ba4-8a82-41c9-8c2a-197b771733cb,d7604e25-1e20-4d48-befb-bc8854ac3eb2,2025-01-06 11:54:45,Brasília,São paulo,2025-02-24,2025-03-02,compact,26,PRT0014,853.82
bdffc8cd-bc25-4ec8-baeb-12184a0ba0e5,a8e39ef2-a179-4475-935f-c7bee312544a,2024-12-05 07:21:14,Belo Horizonte,Rio de Janeiro,2024-12-11,2024-12-16,economy,17,,212.57
22d0e6d5-9105-4803-b685-b0e80a7f6733,1dd7f8d6-e096-4689-b4cf-3486b90dfa0a,2025-03-17 08:33:29,Brasília,Rio de Janeiro,2025-05-14,2025-05-15,economy,37,PRT0014,265.56
90ac3003-c452-45a9-8153-618500cd901e,1d2aa7db-206f-41c0-8516-a55364c66d1a,2024-12-08 23:53:55,São paulo,Salvador,2025-01-10,2025-01-12,economy,29,PRT0015,1256.01
30f144f8-ad5e-4e2d-a5e8-1e3e18fbfac0,fea28b4d-a9dd-4b15-a2a8-f8ca184aa85a,2025-02-12 19:34:43,Curitiba,Lima,2025-03-04,2025-03-17,luxury,27,PRT0020,1078.27
c9453fc3-94f2-443e-a34e-ac6d2cec59bb,11100e34-bd7b-43cf-bdb2-b32ad7b177b2,2025-03-04 17:27:33,Florianópolis,São paulo,2025-05-01,2025-05-11,luxury,23,PRT0010,1125.26
04cc19b8-9333-4110-88a9-07ba41d28d6e,6376f2bf-1d97-4dfc-b5ac-474eb6d1b137,2025-02-24 11:35:43,Salvador,São paulo,2025-03-29,2025-04-05,luxury,32,PRT0012,1782.61
975091ff-ab52-4f0d-8a8c-5025c51e63e0,092a2f79-1f2c-4d99-90b8-7285e89338b2,2025-03-31 20:09:28,Belo Horizonte,Florianópolis,2025-05-12,2025-05-19,compact,40,,1616.63
58300573-ceb5-4f0a-91f1-0a372c6ce6bc,1fcd690b-4062-485e-a948-c90afdb19628,2024-10-25 00:31:13,rio de janeiro,Fortaleza,2024-11-20,2024-11-23,economy,4,PRT0003,95.87
0512108d-7ea4-43b0-ad2a-b85df2e1081a,8f3844f6-3d16-4fb4-b8c6-1216e3da0b7d,2024-10-13 19:04:07,Manaus,Fortaleza,2024-11-18,2024-11-29,compact,19,PRT0002,1573.2
65497938-7c71-4023-942a-c405671178c9,e60f484e-fb5e-45ca-8ef7-3964c342d699,2024-12-17 22:08:18,rio de janeiro,Rio de Janeiro,2025-02-27,2025-03-12,minivan,7,,1790.77
2391c13f-cc6e-4f6f-8765-03a1dfd5c0bd,a57c3dec-565a-47aa-8ef0-0f155e664e0b,2025-02-04 04:06:17,Manaus,Bogotá,2025-04-30,2025-05-04,pickup,21,,
4c497f93-f05f-4b52-9a31-31494e07e8c3,d779475c-a6df-4b5c-b88f-0d4cc9033ae7,2025-03-27 00:15:35,Buenos Aires,Salvador,2025-04-16,2025-04-17,economy,22,PRT0010,1707.75
b9618969-695e-49ef-98e1-5b9fbf8f3861,f237d18d-5818-407d-83f4-2815d8519f7c,2024-10-11 13:04:08,FLORIANÓPOLIS,Lima,2024-12-22,2025-01-01,pickup,22,PRT0014,1133.28
6054e853-3aed-48e3-8fe8-dfecea9282b2,47656f6e-1c42-457d-93a4-8d9d9e7b2fc1,2024-11-23 02:23:56,Salvador,,2025-01-26,2025-01-30,pickup,8,PRT0014,380.83
9d6b540b-0259-4c8a-839c-30a2ddfaa754,e473e184-6a15-48cd-849d-dd4baa71a3bd,2025-02-05 03:38:37,Salvador,Rio de Janeiro,2025-04-21,2025-04-27,pickup,7,PRT0012,1006.66
af681106-42af-42e8-bc66-88b32f553f26,cdcd06cc-3d24-4fbd-9c60-82fa622a0bbd,2025-02-09 07:13:12,rio de janeiro,Buenos Aires,2025-04-30,2025-05-07,economy,30,PRT0017,1275.7
fe44f34d-eff7-455f-9acf-109b8c5d58db,a62e0166-1237-4eb2-93bc-a69834a8eb48,2025-01-08 17:35:52,São paulo,São paulo,2025-01-14,2025-01-26,luxury,40,,679.83
76c31a62-484b-4d23-a65f-374177af590a,2f6521fd-dd0a-46be-abca-96a22bd49807,2024-11-29 16:35:14,Salvador,Fortaleza,2025-02-21,2025-02-25,luxury,34,,821.88
ab66826e-2bbd-4778-9a20-b1499383013a,6cb00e32-1959-4faa-b2a8-afed4cd5de5d,2024-12-27 02:26:36,Belo Horizonte,Rio de Janeiro,2024-12-29,2025-01-09,luxury,28,PRT0003,1255.86
e04e6052-7418-4d27-a356-4a6df391fe0f,b3ad2ce9-549d-47aa-b80d-91633b92a9e1,2024-10-12 04:30:51,Belo Horizonte,Belo Horizonte,2024-12-07,2024-12-08,luxury,31,,429.81
238f60fb-c191-4147-b510-c6d1b4088454,b9dbcf84-38c9-439e-b199-780e87e18d52,2024-10-02 22:19:54,Lima,Manaus,2024-11-28,2024-12-03,compact,8,,109.16
7a39040d-39e2-43a9-a7d5-31f6f0083821,55295ef2-1b58-464b-a81a-2053ecae8b6b,2024-10-12 01:04:46,Fortaleza,Bogotá,2024-10-28,2024-10-30,compact,20,PRT0003,1198.85
461ffa69-c4d4-4956-b38b-c606760c934b,175b3e1c-f19a-445f-b191-63670bd77234,2024-10-15 10:41:41,Salvador,Rio de Janeiro,2024-12-01,,economy,1,,959.34
8655dd52-19fc-4790-98fe-ca0e6ae8a862,b18e476c-a8b1-42b1-9087-d71fb19ac70d,2025-01-19 14:32:23,FLORIANÓPOLIS,Fortaleza,2025-04-07,2025-04-19,suv,,,930.03
1542c022-911d-4434-b1e4-1c002c37f5f7,b48e3cbe-43ac-4a4a-98e7-b3240fdb271f,2024-12-01 10:38:17,Bogotá,Belo Horizonte,2024-12-28,2025-01-11,compact,5,,1797.23
7aaedc9d-5c2b-4ef6-bfd0-86b517d52c65,97a60683-dfbc-442d-8cea-2936364b01cd,2024-10-29 19:23:36,Fortaleza,,2024-12-30,2025-01-11,luxury,30,,1484.24
7089ac10-52c2-4276-8da7-10a16cc92791,fe1eca88-4769-4ba3-bb62-1f43fd28c9aa,2024-12-04 08:16:53,Rio de Janeiro,Lima,2025-02-09,2025-02-16,pickup,37,PRT0005,1289.03
d957eb49-495f-462f-870f-c90d2294585c,888a3516-8abb-44c9-a72c-2373cfa58026,2025-03-14 17:03:36,São paulo,,2025-05-16,2025-05-25,pickup,10,,630.75
b4c7f780-effc-42e2-9e7c-60bdc3872a1e,cdd9ce06-4252-48c1-af4f-c2a3cca14e0b,2025-02-02 16:33:45,Curitiba,,2025-03-26,2025-04-03,minivan,2,PRT0008,
95d2e0e2-7a52-4874-9bfc-9ddf00da4abd,703f29b1-1a41-4951-82b2-4f6334612df9,2025-03-20 13:26:02,Lima,,2025-06-09,2025-06-16,economy,14,PRT0016,1648.75
d58d0cd9-367d-4958-9b03-8be1ebf59b5f,27a384bf-d2e3-4ed5-809f-fb59dcacedc2,2025-02-16 23:32:53,Salvador,Santiago,2025-04-11,2025-04-17,compact,23,,1251.63
e2d2900c-cb2b-4461-9ad0-0da570752c93,e963ea93-d240-4e80-9325-0253f0b19d72,2025-02-12 05:50:37,FLORIANÓPOLIS,Manaus,2025-03-06,2025-03-09,luxury,22,PRT0010,577.54
0789616d-fa03-4880-852e-7e8dcba0fb40,28a1da8a-b628-483e-aa1d-cbc970bf27e3,2024-10-20 18:25:51,FLORIANÓPOLIS,,2025-01-09,2025-01-21,suv,39,PRT0008,1577.58
a0899d0a-8539-4f2a-981c-3b84d9d79d6c,adda8191-a17d-4aca-a73f-8354190f8c1c,2025-03-14 15:12:23,Manaus,,2025-04-06,2025-04-15,luxury,38,PRT0007,379.92
68878d27-72fb-4cbb-873a-58b714aedf3f,e72ec16d-9541-46c5-a97d-0dac87a97b92,2024-10-27 09:21:45,Salvador,Curitiba,2024-10-29,2024-11-03,minivan,18,PRT0003,1012.48
2635f1f0-4c18-4bc4-8e78-670b04a8bc73,e291c048-27c4-4c5e-b470-acdca71b0de5,2024-11-16 09:50:48,Curitiba,Lima,2025-02-06,2025-02-18,suv,8,PRT0018,140.95
888ca3b1-5961-462f-b032-b81b9b92a9c5,756c8312-8723-4be1-a65d-9cd578d89469,2025-01-16 14:31:30,Belo Horizonte,São Paulo,2025-03-10,2025-03-15,,2,PRT0017,654.92
93bcf0ce-fb71-46cc-8626-4ecbb46d0476,c43161df-5141-4412-b433-1ab310e9dc54,2025-02-06 20:55:29,São Paulo,,2025-04-16,,minivan,26,,1080.48
957533a9-90c3-4552-8b8e-1f567df540de,6352beb0-b68b-40d6-ad32-29a69b92a99f,2024-11-17 18:11:15,Recife,,2025-01-16,2025-01-27,minivan,9,PRT0020,
bdd616e9-84bf-4854-8f81-586ef270b30b,08540ca0-5593-46db-a90d-8227bd3b1564,2025-01-07 22:56:40,Belo Horizonte,,2025-01-10,2025-01-12,suv,18,PRT0020,650.88
7cbe5f96-239e-4c87-8212-a7faa0fe5ef2,b67dd08f-274a-4e8c-a146-389c5f2392bd,2025-03-03 21:20:17,rio de janeiro,Bogotá,2025-04-30,2025-05-03,compact,3,PRT0007,1214.54
ca8517e4-3ed1-4e4b-aa68-20e643ec73e7,03991b4e-638f-478c-86bc-6b6167616df2,2024-10-15 07:31:49,FLORIANÓPOLIS,rio de janeiro,2024-12-08,,suv,24,PRT0009,466.8
d080fb0e-c9a3-43b3-bbfc-dd5ce684ac8b,cc16ce3c-81f0-4545-b4bf-2edc930bcd9b,2024-10-13 20:17:48,Lima,,2024-11-05,2024-11-14,economy,27,,1270.05
3224abee-b799-4b4a-90cf-3beb01f7d873,e9ba8dc3-7530-4f13-89c6-74a1f8fbd909,2024-10-27 16:22:19,Recife,Belo Horizonte,2024-12-25,2025-01-04,minivan,30,PRT0011,878.96
10ab3d11-fac7-4e04-a290-1f6753fb0956,bbfa0419-c6b5-4b71-a0eb-9feacafa8570,2024-11-28 12:49:51,São Paulo,São Paulo,2025-01-01,2025-01-15,pickup,6,,1059.26
cafe8f00-2e0c-499e-ae44-ffa9d29f9524,e1a77e4b-328f-4e92-b28e-0b5243978725,2025-02-10 00:47:47,Belo Horizonte,,2025-05-04,2025-05-15,minivan,13,PRT0001,674.55
caf269d4-48ae-4025-a9b0-cbd4c830f1fe,1389d8a6-5ba2-4cad-81c0-8ee2ba3c3081,2024-12-17 20:32:09,Florianópolis,,2025-02-19,,minivan,30,PRT0016,274.05
4798118a-6b5e-47fe-b5e0-1f49c1ec0510,939d590e-3403-4e42-b430-db95b410fadb,2024-12-25 07:38:32,Santiago,Manaus,2025-03-07,2025-03-11,compact,19,,1530.16
c0365731-cedd-4858-bcfb-429246386ff1,9396282d-111b-47db-b79b-ddb88769261a,2024-10-06 14:44:35,Curitiba,,2024-11-04,2024-11-11,suv,33,PRT0016,
d5f1a749-ff64-4b1c-83a8-210fc845302f,7af5ac94-be77-4851-a225-2beb1cf09464,2025-02-14 14:47:48,Fortaleza,Manaus,2025-04-30,2025-05-10,,28,PRT0020,1477.02
c8780b98-c3c7-4f7b-b7eb-fc959d37d801,eff2a0fc-d808-435d-97e6-fc2f542f18d2,2024-11-29 17:24:19,Rio de Janeiro,Bogotá,2025-01-03,2025-01-10,luxury,33,,1160.11
b9ef2747-baef-4f3d-9a12-5c7e8e9fb578,0cd72915-6f2b-47da-b43a-98d1ec8da6cb,2025-03-29 17:35:21,Brasília,Buenos Aires,2025-05-13,2025-05-20,luxury,13,PRT0020,591.57
b05c6210-cdbf-46a1-9447-1f27d2d67449,3810cfec-eaed-40aa-a8ad-a9c92a2399f2,2025-02-14 23:18:48,Santiago,Curitiba,2025-04-27,,economy,36,,471.1
0ca26644-05f7-41e1-8944-192b13de44c3,60ddf88b-8aac-4e29-929c-cfb9b4687e00,2024-11-22 16:53:40,rio de janeiro,Recife,2025-02-08,2025-02-20,compact,22,PRT0010,693.65
bb84ce85-196d-45a7-841c-5b5610b1ac1b,5bd183fd-07fa-44d1-a0dd-991bceebeb98,2025-03-12 03:45:01,Santiago,Florianópolis,2025-05-01,2025-05-11,luxury,,PRT0020,1175.2
ad2d7cb0-8d2c-466f-b33e-322e11aadbb0,53da4e13-a573-4764-9baa-a5580b260245,2024-10-14 21:28:00,FLORIANÓPOLIS,São paulo,2024-10-31,2024-11-08,,3,PRT0008,1780.7
4670f607-d25d-44a6-a57e-21014131cccc,0aefc3e1-f74c-4589-a376-995ed71c14dc,2025-03-17 11:38:05,Santiago,Belo Horizonte,2025-05-10,2025-05-11,,7,PRT0006,1343.9
1b893950-e2b0-4508-9aae-af340e0744b6,6a3a3328-dbec-4aa8-8460-cd42c720424e,2025-02-02 09:02:59,Cancún,,2025-02-28,2025-03-01,,3,PRT0015,549.21
2a8bb553-1304-442c-b04f-c83034ded8bb,e8d14bcd-93e3-4c6b-a522-9f1da479835c,2024-12-09 17:33:25,Buenos Aires,São Paulo,2025-02-21,2025-03-03,luxury,30,PRT0006,727.54
ceef491d-3849-4373-b585-2bee4b268966,5b86ffc7-5124-45cc-a57e-db963702366c,2024-12-16 02:47:44,São paulo,Belo Horizonte,2025-03-04,2025-03-08,suv,18,PRT0012,243.6
4f134b29-7384-4dd6-995a-ebf4462ffe7a,f708b8e6-7b6a-44d6-a56a-1807ca3e0f3b,2024-12-07 04:54:46,Cancún,Brasília,2025-01-29,2025-02-05,suv,15,,
c60a423f-c937-417a-8c82-4a719879fed9,80767812-f884-446c-8893-31699730602e,2024-11-26 19:14:24,FLORIANÓPOLIS,,2025-01-06,2025-01-12,luxury,33,,1268.39
1fd07a3b-3668-4f50-9376-5c9b5c78f360,ba9b750e-716f-4594-aa32-13e62c5233df,2025-01-19 13:15:08,Lima,FLORIANÓPOLIS,2025-03-22,2025-03-27,suv,11,PRT0003,1000.92
f9d363fb-1814-45b6-bcf8-9bac2529dd46,33e69def-4dc0-47bc-8ce9-2e6be6b143e7,2025-03-11 21:43:24,Belo Horizonte,Lima,2025-03-31,2025-04-04,minivan,4,,284.37
1120fa93-8626-4a3d-8f63-6bb92ab26060,e63451ae-f002-4ace-8ca0-5c96c9f82e0d,2024-10-15 04:39:58,Curitiba,Bogotá,2024-10-19,2024-11-01,compact,28,PRT0011,1460.65
84edae41-0baa-48ba-b68e-ff5587400a89,209b4938-d822-4782-99bc-2034cd664984,2025-03-17 18:38:45,Buenos Aires,Santiago,2025-04-28,2025-05-04,pickup,9,PRT0015,872.03
50e5ae3c-2d60-45d8-9e08-4b166c5ac411,d2a02fdf-0626-4270-b706-d8d793523460,2025-03-29 15:15:22,Buenos Aires,Santiago,2025-06-17,2025-06-25,luxury,16,PRT0016,1787.3
558826fa-c8d6-4f5b-aa37-20f1b880b9b4,630a7ea7-5970-43b0-bd8f-d3b77a7c1b04,2025-03-02 04:23:27,Salvador,,2025-05-04,2025-05-06,pickup,38,,1659.64
0acc7a47-cd53-40f1-acb9-897ca1aef219,2ee0e6c1-b8ff-40ae-aec2-3aa37c3af2b0,2025-02-22 11:58:51,rio de janeiro,Rio de Janeiro,2025-03-20,2025-03-24,compact,,,1454.35
ae52d0df-9105-418e-b9e6-458583869292,9af48a51-974d-4ec9-8fd0-0c6f5071e4a4,2025-03-31 07:46:44,Bogotá,Salvador,2025-05-01,2025-05-12,compact,19,PRT0016,1440.65
88440bdb-a38c-489a-b12e-a1cbfc76085a,62a8e89f-c6e3-474d-8673-3c40c0b973d7,2025-01-17 04:28:15,Buenos Aires,Curitiba,2025-02-17,2025-02-27,luxury,11,PRT0005,1710.48
f0029999-1849-4d09-9bc9-e8c668c938c8,e6f2bb09-6122-489d-8266-a5f9eb517e34,2024-12-12 13:50:56,Rio de Janeiro,FLORIANÓPOLIS,2024-12-26,2024-12-30,minivan,32,PRT0012,1422.62
f6c3a15e-bcc0-4f67-b7b8-a2b23d15554c,2766c80c-d636-4415-9e3a-3bcf48b42e6f,2025-03-31 07:55:02,São paulo,,2025-06-04,2025-06-14,suv,5,,1709.5
5c0cd3a8-de14-4a1d-b690-6caa076673d7,a9c0e71c-a5b4-4e66-ae67-cf65a01f243e,2024-11-27 21:42:00,Curitiba,,2025-01-05,2025-01-15,economy,0,PRT0010,104.44
cb903e63-cf24-4421-9876-f938d74a32e3,1e82dfe8-34f0-4e6e-b25e-63ce2f02f45e,2024-12-27 21:22:37,Belo Horizonte,Salvador,2025-02-14,2025-02-25,,37,,929.39
9d8e12b9-fd22-4568-b39c-f1fe2cc1990e,d152e307-5bac-49b6-b17a-1c3a5af34cb2,2025-02-01 06:14:09,rio de janeiro,,2025-04-01,,,26,PRT0009,1119.68
78373160-88a9-43f2-a408-0cf0f645ee72,9ee2792b-6655-4ea5-ae01-3ed407500fe9,2025-01-07 15:06:02,Florianópolis,Cancún,2025-03-18,2025-03-22,,0,PRT0012,463.8
2d5fe5f9-e844-4db9-b81d-76be607d37a6,066c3bb0-84b2-47af-bda0-eb6319390523,2024-11-19 08:22:05,rio de janeiro,Cancún,2025-01-15,2025-01-24,pickup,28,PRT0013,914.79
1d325681-b7c6-4a2d-8f2e-eae43ab7c291,960361d7-510f-4460-9e21-6e56b8d6f371,2024-10-18 08:53:56,Manaus,,2024-11-06,2024-11-10,pickup,37,,1295.2
e4fcb902-73f4-4ede-a550-368c5a2be019,a95b1319-ca29-459d-8862-8f4897986b07,2024-12-08 04:40:05,Rio de Janeiro,FLORIANÓPOLIS,2024-12-23,2024-12-24,minivan,36,PRT0018,1576.82
9e448125-89ca-4e1b-bc4c-b352e1ce3549,c02611fe-e30b-4c0f-b960-d8c41c22dd4f,2025-02-19 13:03:28,Manaus,,2025-03-09,2025-03-23,suv,29,PRT0003,611.63
b2abdcb3-442a-4ac2-826f-7809cd3d49bf,3f8ecb83-1fce-41a2-8ae5-3aadb14ea262,2024-10-28 22:33:10,Recife,Recife,2024-12-15,2024-12-25,pickup,4,PRT0016,507.65
23142b73-db77-489e-87d9-e90bd566194a,56f17db7-65de-4613-80f0-e72e47f79fdb,2025-03-08 00:00:24,Brasília,São paulo,2025-04-07,2025-04-13,pickup,33,PRT0001,101.9
afd73d20-7410-4f1c-bb41-8c265a5da57b,3f35a0d1-ef1e-45e1-a416-4d2d539ed7b3,2024-11-16 18:38:51,Florianópolis,Lima,2024-11-28,,minivan,1,PRT0006,1482.21
6529f809-128f-4ed0-badf-4c0ed7e01c71,7b4c9309-312a-48d1-aae4-391d613bafce,2024-10-31 13:54:49,Lima,Florianópolis,2024-12-15,2024-12-19,compact,30,PRT0001,1452.68
dbee1fad-9076-4e71-9cab-1f7bd0b60734,5605e68c-dbcd-4858-8ed7-4571e3485a92,2024-11-24 22:52:53,Lima,rio de janeiro,2024-12-03,2024-12-06,minivan,20,PRT0009,1128.05
61625862-86e6-4ba2-8706-5e2362594bd2,7b9b5698-e665-4cf1-bf65-ad5740c2cba6,2025-01-25 14:54:30,Bogotá,Recife,2025-02-22,2025-02-25,minivan,40,PRT0005,
081ae3b9-7a0c-4aba-b038-df8e33d09b9e,913925f0-928b-4f46-8017-1a9decca58d5,2024-11-29 07:41:29,Buenos Aires,,2025-01-23,2025-02-04,minivan,11,PRT0015,1741.06
c067135d-6c39-4a42-b27c-215f88a2cba9,c2e3fe97-e24e-41ee-919e-a9ff453cfc76,2025-02-28 15:38:17,Rio de Janeiro,Manaus,2025-03-09,2025-03-10,,35,,1542.93
3ec143bc-ffb2-4db6-9cb0-6416800212e5,70ebfd18-7152-48fd-8eef-12c9f47e7b0f,2024-10-25 19:29:36,São Paulo,Florianópolis,2024-11-16,2024-11-20,,19,,769.42
b37a00cb-6d65-4032-89fb-4905318a69bc,635a12c7-bd9f-4355-b624-4a6dc21c81e9,2025-03-27 07:49:22,FLORIANÓPOLIS,Rio de Janeiro,2025-06-11,2025-06-14,,26,PRT0020,92.18
89b01eaa-9d1c-4302-9c71-7d9619edfc01,42aa472e-7dbe-43a4-9b79-08921dd1e86f,2025-02-17 17:13:57,Fortaleza,,2025-03-20,2025-03-27,pickup,7,PRT0005,619.04
c9af136d-1515-4367-9158-a69a81926049,74d6628e-9f18-4431-bbaa-a1e5a59af1c4,2025-03-24 05:47:43,São paulo,Cancún,2025-05-28,2025-06-03,economy,3,,659.99
6a8527e3-d83a-4834-aa2f-3ca9ce840280,bbdc26c2-ae14-41b5-99fe-05fa2ffe8d84,2024-11-19 06:46:36,Manaus,FLORIANÓPOLIS,2025-01-17,2025-01-22,economy,20,PRT0003,715.67
78ded712-3510-4a99-9f53-cb1f39c16ac9,bd452ad7-5e74-41b4-b189-1f3d4d973772,2025-02-06 07:15:31,Rio de Janeiro,Salvador,2025-02-16,2025-02-18,suv,4,PRT0019,1164.76
3490ea41-67e3-47e2-b256-62bbdff03aa4,aa711a10-892d-44fb-9d33-d8439dc2649b,2025-02-18 07:23:04,Santiago,Fortaleza,2025-04-07,2025-04-18,luxury,4,PRT0011,1370.18
294005d8-ec1f-4d04-ab00-69287f0a676a,49bc9f6d-38a8-430b-a629-1bae8bc62beb,2025-01-17 14:58:25,Cancún,,2025-04-17,2025-04-19,suv,25,,1182.11
c7860ebb-0f28-481c-a1c8-88d7c58c3bc0,5a1a01b1-4a58-4757-abb9-c5577ac8f342,2024-11-06 11:47:25,Brasília,rio de janeiro,2025-02-04,2025-02-06,compact,8,PRT0018,164.89
008a8df5-c254-4397-83d1-55b4fc870adc,f7e65bee-131d-4513-8c0f-e21ccba3babe,2024-10-30 02:30:58,Curitiba,Recife,2025-01-12,2025-01-14,suv,28,PRT0017,1681.7
01255272-daa7-4d80-9b25-2a2b72faa37e,1ded017e-b4f6-4468-8017-4367f7e161ea,2025-02-09 06:18:50,Brasília,Curitiba,2025-02-22,2025-02-23,luxury,5,,1366.76
1016018b-e729-4eee-8585-ea9f325fd292,d0eb1e81-59a0-4af4-a17d-9ea088de4d92,2025-03-07 11:05:42,Lima,Curitiba,2025-03-26,2025-04-09,minivan,16,,835.72
1af28a51-c646-448e-a522-d5efd5f8f82a,93c835cf-cb1e-432a-84be-a1d52dd90eef,2024-10-11 14:47:22,Bogotá,Belo Horizonte,2024-12-23,2024-12-30,pickup,27,,362.55
6855a9c6-3d9e-4a94-9b17-e7ac12f40e1a,e7f87b83-eda9-4bde-a655-d8e458a7f0d0,2024-12-16 04:43:31,Curitiba,,2024-12-22,2024-12-23,economy,,,1380.53
73c530b9-b2e4-4066-b035-88a3f40102cd,c99fc2f7-2ac3-479a-bb4e-c0c9ad81dc64,2025-01-04 00:31:26,Rio de Janeiro,rio de janeiro,2025-02-26,2025-03-11,luxury,10,PRT0020,1343.63
bb787393-2f0c-4389-b365-825ed05fcd7d,ffda772c-0c9c-4d74-bc99-c0b233325954,2025-02-10 16:34:49,rio de janeiro,Cancún,2025-03-17,2025-03-18,luxury,25,PRT0008,842.02
69b118ae-25bb-49a2-b494-44ca0203240a,01968842-c285-47e9-9554-eb2df08af4fc,2024-10-09 23:22:52,rio de janeiro,,2024-10-27,2024-11-06,economy,29,,50.74
8ffcda06-41dd-49cb-a71e-92df53cdfabd,99a48d2f-1a0c-4db9-a80d-5012b9c23c81,2024-11-28 08:46:03,FLORIANÓPOLIS,Cancún,2024-12-10,2024-12-11,economy,16,,603.84
51f6f61e-0eda-4a94-92e6-58fe4306abfa,5e64bb4d-d387-47a8-9182-e6d145b954e1,2025-02-20 21:00:48,Brasília,Bogotá,2025-05-16,2025-05-29,pickup,31,PRT0006,998.94
27f34e09-0873-40a1-9ce4-f3bea81b08b0,23409411-dbfe-431b-a549-b1b1d1696890,2024-11-09 06:49:31,Brasília,,2024-11-25,2024-12-06,pickup,10,,280.0
6b7ce160-37ac-41c3-b69c-9425cf8ec987,66c37317-1fd1-4138-98b4-1020962ca5b7,2024-10-14 05:55:41,Buenos Aires,Santiago,2024-10-15,2024-10-19,minivan,15,,1434.93
986c550c-806a-4aac-9a99-4c2a29680139,02178c9a-0273-42c1-ad5b-2e1f7dbbb60a,2024-10-25 12:12:07,Lima,Belo Horizonte,2025-01-15,2025-01-20,luxury,27,PRT0008,1694.46
